main_id,area,name,address1,parking,homepage,tel,menu,holiday,latitude,longitude,landmark
2,나주시,군계기사님식당,전라남도 나주시 세지면 예향로 3009 (식당),가능,,061-333-1418,한식,연중무휴,34.9272278,126.7075431,영팔정
2,나주시,다다회관,전라남도 나주시 건재로 182 (다다회관),가능,,061-336-7786,한식,연중무휴,35.0496514,126.721023,동신대 카메라박물관(문화박물관)
2,나주시,주샘골한우촌식육식당,전라남도 나주시 산포면 재성길 53 (주샘골한우촌),가능,,061-337-5411,소고기구이,매주일요일,35.0360163,126.7918482,빛가람 전망대
2,나주시,예향,전라남도 나주시 나주천1길 79 (예향),,,061-333-1009,한정식,첫째 세째 월요일,35.030061,126.7147593,나빌레라 문화센터
2,나주시,청학동,전라남도 나주시 나주로 33,가능,,061-333-2066,한식,연중무휴,35.0220785,126.7151243,나주 완사천
2,나주시,나주추어탕,전라남도 나주시 향청길 16,가능,,061-332-3337,추어탕,"첫째,세째 일요일",35.0339352,126.7173353,나주 금성관
2,나주시,황금코다리나주점,전라남도 나주시 나주로 77,가능,,061-337-7755,한식,월요일,35.02591,126.7164531,나빌레라 문화센터
2,나주시,문암가든,전라남도 나주시 다시면 영산로 4844 (문암가든),가능,,061-335-7679,한식,첫째세째일요일,35.0124947,126.670784,나주 구진포 장어거리
2,나주시,조선참숯불구이,전라남도 나주시 남교1길 26 (조선참숯불구이),가능,,061-336-3392,한식,일요일,34.9959585,126.7172716,일본인지주가옥
2,나주시,거북가든,전라남도 나주시 대호길 59 (거북가든),가능,,061-334-4800,한식,연중무휴,35.0413732,126.7178386,심향사(나주)
2,나주시,공산한우촌,"전라남도 나주시 공산면 공산로 101-1 (공산한우촌), 729-5",가능,,061-335-1806,소고기구이,매주 들째주 일요일 매주 넷째주 일요일,34.9411861,126.61042,나주 영상테마파크
2,나주시,조선옛날국밥,전라남도 나주시 왕곡면 예향로 3631,가능,,061-334-1463,국밥,일요일,34.9815955,126.7035847,영산포 등대
2,나주시,신가네,전라남도 나주시 왕건길 22-3,가능,,061-333-2286,한식,일요일,35.0186811,126.7110571,나주문화원
2,나주시,월출산흑염소,전라남도 나주시 왕곡면 예향로 3685,가능,,061-335-3842,한식,매월 둘째주 일요일 매월 넷째주 일요일,34.9865899,126.7037752,영산포 등대
2,나주시,영양,전라남도 나주시 흥룡길 3-7,가능,,061-331-3592,한식,연중무휴,35.019697,126.7125254,나주문화원
2,광양시,한마음식당,전라남도 광양시 중마로 273 1층,가능,,061-791-7945,한식,토요일,34.9488608,127.6910839,구봉산 전망대
2,광양시,"원조고가네대구탕,찜해물찜전문","전라남도 광양시 오류로 114, ",가능,,061-795-7175,,일요일,34.9484057,127.6971324,구봉산 전망대
2,광양시,영덕고래불회,"전라남도 광양시 눈소4길 20-9, 1층전부",가능,,061-793-8698,생선회,일요일,34.9377073,127.7058359,이순신대교
2,광양시,은성면옥,전라남도 광양시 길호4길 10 1층,가능,,061-794-1245,냉면,월요일,34.9309874,127.6985527,이순신대교
2,광양시,일등한우,전라남도 광양시 가야로 326,가능,,061-792-5980,소고기구이,"2, 4주 일요일",34.9629134,127.7142529,광양 윤동주 유고보존 정병욱 가옥
2,광양시,송인정,"전라남도 광양시 사동로 211, 1층 전체",,,061-794-1256,한식,"2, 4주 일요일",34.9548826,127.6933005,구봉산 전망대
2,광양시,바른짬뽕,전라남도 광양시 항만9로 136 1층,가능,,061-795-1957,,일요일,34.9271257,127.6983239,이순신대교
2,광양시,제일냉면,전라남도 광양시 광양읍 서천2길 6,,,061-761-5808,냉면,매주월요일,34.9706426,127.5786267,보광사(광양)
2,광양시,봄내,"전라남도 광양시 눈소1길 54, 1층",가능,,061-793-8889,한식,첫주 일요일,34.9373943,127.7020331,이순신대교
2,광양시,슬록,"전라남도 광양시 눈소2길 77-12, 1층",가능,,,스페인음식,연중무휴,34.9358163,127.7049248,이순신대교
2,광양시,백운국수방,"전라남도 광양시 눈소5길 45-7, 2층중1층전부",가능,,061-792-9404,국수,연중무휴,34.9382914,127.7102689,배알도 수변공원
2,광양시,마동국밥,"전라남도 광양시 눈소5길 36-1, 1층전부",가능,,061-792-0110,국밥,일요일,34.9374002,127.7105533,배알도 수변공원
2,광양시,맛찬들왕소금구이 광양점,전라남도 광양시 눈소로 8 1층,가능,,061-790-6692,,연중무휴,34.9356279,127.7021568,이순신대교
2,광양시,고깃집진가,"전라남도 광양시 눈소로 68, 1층",가능,,061-791-4590,,연중무휴,34.9378802,127.7083096,배알도 수변공원
2,광양시,길호한식뷔페,전라남도 광양시 항만13로 42-24 1층,가능,,061-795-5808,한식뷔페,일요일,34.927662,127.6988742,이순신대교
2,광양시,화둥숯불갈비,전라남도 광양시 발섬4길 7-10 1층,가능,,061-792-1918,,2주 일요일,34.934953,127.6996432,이순신대교
2,광양시,사골국밥 중마점,전라남도 광양시 아미1길 15 1층,가능,,061-791-6933,국밥,연중무휴,34.9372798,127.7004204,구봉산 전망대
2,광양시,황제능이버섯해신탕,전라남도 광양시 발섬6길 14 1층,가능,,061-795-6607,한식,연중무휴,34.9330634,127.7001266,이순신대교
2,광양시,대나무향가득한집 중마점,전라남도 광양시 발섬2길 21 1층,가능,,061-792-1222,한식,연중무휴,34.9336095,127.7012414,이순신대교
2,광양시,갓바위회,전라남도 광양시 발섬4길 20,가능,,061-795-8910,생선회,일요일,34.9341272,127.7007004,이순신대교
2,광양시,련,전라남도 광양시 발섬4길 17-18 1층,가능,,061-791-5123,생선회,연중무휴,34.9350064,127.7006941,이순신대교
2,광양시,하면옥,전라남도 광양시 발섬6길 10 1층,가능,,061-795-3737,냉면,연중무휴,34.9327663,127.7000855,이순신대교
2,광양시,상하이요리집,전라남도 광양시 중마로 534 1층,가능,,061-793-0114,,연중무휴,34.9368848,127.7009622,이순신대교
2,광양시,화가,전라남도 광양시 항만13로 39 1층,가능,,050-7131-4819,한식,화요일,34.9271029,127.6987118,이순신대교
2,광양시,면반장,전라남도 광양시 발섬길 1 1층,가능,,061-793-1964,,월요일,34.932133,127.6985696,이순신대교
2,광양시,참일능이버섯백숙,전라남도 광양시 발섬길 30 1층,가능,,061-791-1117,,연중무휴,34.9344868,127.6988467,이순신대교
2,광양시,생선공방,전라남도 광양시 항만13로 7-8 1층,가능,,061-791-1088,,연중무휴,34.9261213,127.6988306,이순신대교
2,광양시,황금명태본가 광양점,전라남도 광양시 발섬6길 12 1층,가능,,061-795-0518,,연중무휴,34.9329099,127.7001593,이순신대교
2,광양시,청풍한우,전라남도 광양시 중마로 61 1층,가능,,061-793-0042,소고기구이,연중무휴,34.9301401,127.6882848,구봉산 전망대
2,광양시,풀하우스참치,"전라남도 광양시 길호3길 8 1, 2층",가능,,061-795-5537,,일요일,34.9318059,127.6992189,이순신대교
2,광양시,백운관,"전라남도 광양시 항만13로 23-7, 1층 108~111, 115~118호",가능,,061-793-3366,한식,일요일,34.926284,127.698326,이순신대교
2,광양시,한우명가,전라남도 광양시 공영로 99 2층,가능,,061-791-1755,소고기구이,연중무휴,34.9360526,127.7001639,이순신대교
2,광양시,명가해물전골손칼국수,"전라남도 광양시 중마로 328-1, 1층전",가능,,061-791-8995,칼국수,연중무휴,34.9499888,127.6967766,구봉산 전망대
2,광양시,바다마을횟집,"전라남도 광양시 광영로 4, ",,,,생선회,연중무휴,34.9622669,127.7283436,배알도 수변공원
2,광양시,황금덕장 광양점,"전라남도 광양시 중마로 326, 1697-6 ",가능,,061-795-6565,한식,매주일요일,34.949967,127.696396,구봉산 전망대
2,광양시,송학,"전라남도 광양시 폭포사랑길 99 (백운쇼핑센터), 716 폭포사랑길 99",가능,,061-791-9004,한식,"첫째,세째 일요일",34.9402884,127.7319563,배알도 수변공원
2,광양시,감나무골집,전라남도 광양시 옥곡면 금영로 263,가능,,061-772-0055,닭요리,연중무휴,34.9726898,127.7151866,광양 윤동주 유고보존 정병욱 가옥
2,광양시,영일관,"전라남도 광양시 옥곡면 신금산단5길 76, 1588-1 신금산단5길 76",가능,,061-791-2231,한식,연중무휴,34.9750757,127.7191239,광양 윤동주 유고보존 정병욱 가옥
2,광양시,바우네나주곰탕광양시청점,"전라남도 광양시 행정2길 2, 1층일부",가능,,061-791-0791,,매주일요일,34.9415471,127.6964264,구봉산 전망대
2,광양시,조선옥숯불갈비,전라남도 광양시 광영로 22,가능,,061-792-8559,,"2, 4주 일요일",34.9621867,127.7264539,배알도 수변공원
2,광양시,대나무향가득한집 광양점,전라남도 광양시 광양읍 서천2길 17,,,061-763-8111,한식,"명절(설,추석)당일",34.9710905,127.5798981,보광사(광양)
2,광양시,장원회관,전라남도 광양시 광양읍 매천로 821-5,가능,,061-761-6006,한식,연중무휴,34.9758097,127.5851567,광양문화원
2,광양시,이정재한우식육식당,전라남도 광양시 광양읍 서평7길 52,가능,,061-761-1622,소고기구이,월요일,34.9792876,127.5814846,광양만권 경제자유구역 홍보관
2,광양시,내가찜한코다리찜,전라남도 광양시 광양읍 서북로 30,,,061-761-9393,한식,연중무휴,34.9735997,127.5788151,보광사(광양)
2,광양시,황금코다리 광양점,전라남도 광양시 광양읍 매천로 752-1,가능,,061-762-0077,한식,연중무휴,34.977523,127.5782724,광양 장도박물관
2,광양시,마로현목장,전라남도 광양시 광양읍 인덕로 922,가능,,061-762-9290,한식,연중무휴,34.965084,127.5795932,보광사(광양)
2,담양군,흥부네추어탕,전라남도 담양군 수북면 한수동로 609,가능,,061-381-6600,추어탕,4주 화요일,35.3043019,126.9261358,영산강
2,담양군,한재골가든,전라남도 담양군 대전면 병풍로 374,가능,,061-382-8839,한식,연중무휴,35.2942667,126.8806584,담양우표박물관
2,담양군,국보966옛날두부,전라남도 담양군 가사문학면 장단길 31,가능,,061-383-5118,,연중무휴,35.1322532,127.0855963,물염정
2,담양군,들풀산채정식,전라남도 담양군 고서면 분향용대길 3-6,가능,,061-381-7370,한식,연중무휴,35.2055791,126.9863164,창평향교
2,담양군,쓰촨,전라남도 담양군 고서면 가사문학로 341,가능,,061-382-0888,,연중무휴,35.2222571,126.9744457,창평향교
2,담양군,추원추어탕&오겹살,전라남도 담양군 담양읍 무정로 47-1,가능,,061-381-7667,추어탕,월요일,35.3081003,126.9861188,남희정
2,담양군,담양황금횟집,전라남도 담양군 담양읍 지침3길 7-21,가능,,061-381-7933,생선회,"첫째주,셋째주 일요일",35.3164181,126.9841789,해동문화예술촌
2,담양군,담양죽순게장,전라남도 담양군 담양읍 객사2길 11-37,가능,,061-383-2201,게요리,연중무휴,35.3238142,126.9826028,아트센터 대담
2,담양군,계륵장군,전라남도 담양군 담양읍 미리산길 64 (B동),가능,,061-381-3223,한식,연중무휴,35.3139871,126.9864119,용화사(담양)
2,담양군,소나무집,전라남도 담양군 담양읍 세솔길 2,가능,,061-382-2304,한식,연중무휴,35.3388097,126.990999,죽녹원
2,담양군,돈돈오모이다스,전라남도 담양군 담양읍 객사9길 20,가능,,061-383-3340,,월요일,35.3225946,126.9875149,담양 음식테마거리
2,담양군,고부정,전라남도 담양군 담양읍 지침6길 53,가능,,061-383-8505,한식,연중무휴,35.3175721,126.9876244,해동문화예술촌
2,담양군,김영희동태찜&코다리냉면,전라남도 담양군 담양읍 중앙로 91,가능,,061-382-9995,냉면,연중무휴,35.3213723,126.9820422,해동문화예술촌
2,담양군,등뼈본가,전라남도 담양군 담양읍 객사5길 3,가능,,061-382-5335,감자탕,일요일,35.321595,126.9856097,담양 음식테마거리
2,담양군,초원정,"전라남도 담양군 대전면 대전로 39, ",가능,,061-382-1972,한식,연중무휴,35.2735496,126.8888548,담양우표박물관
2,담양군,제일숯불갈비,전라남도 담양군 담양읍 마두길 4,가능,,061-381-1234,,연중무휴,35.300651,126.9798936,남희정
2,담양군,한상근대통밥집,전라남도 담양군 월산면 담장로 113,,,061-382-1999,한식,연중무휴,35.3338256,126.9645252,아트센터 대담
2,담양군,국보966,전라남도 담양군 금성면 담순로 11,가능,,061-381-9662,한식,연중무휴,35.3355223,127.0179647,개구리생태공원
2,담양군,맛있는 밥상,전라남도 담양군 담양읍 죽녹원로 66,가능,,061-383-4021,한식,일요일,35.3207276,126.9853691,해동문화예술촌
2,담양군,죽향풍천장어,전라남도 담양군 담양읍 객사3길 23-11,가능,,061-383-7873,,연중무휴,35.3238639,126.982382,아트센터 대담
2,담양군,칠우대패삼겹살,"전라남도 담양군 담양읍 지침6길 38, 2층",가능,,061-383-7575,,일요일,35.3163769,126.9867981,해동문화예술촌
2,담양군,순우리촌뚜부와도토리수제비,"전라남도 담양군 대전면 병풍로 376, ",가능,,061-383-0799,한식,연중무휴,35.2940183,126.8804093,담양우표박물관
2,담양군,항아리,전라남도 담양군 용면 금성산성길 553,가능,,061-382-6697,한식,월요일,35.3752024,126.9961536,담양호
2,담양군,옛날제일식당,전라남도 담양군 담양읍 마두길 6,가능,,061-381-2404,한식,연중무휴,35.3008871,126.9799518,남희정
2,담양군,병풍산방,전라남도 담양군 대전면 대치5길 131,가능,,061-381-9282,한식,목요일,35.2868209,126.8813985,담양우표박물관
2,담양군,죽녹원갈비,전라남도 담양군 담양읍 죽녹원로 147,가능,,061-381-0480,,연중무휴,35.3269183,126.9882046,플라타너스 별빛 달빛 길
2,담양군,남도마당,전라남도 담양군 가사문학면 가사문학로 1861,가능,,061-381-7492,한식,연중무휴,35.1355855,127.07494,화순 야사리 은행나무
2,담양군,한방한재골하얀집,"전라남도 담양군 대전면 방축동길 4, ",가능,,061-381-5282,한식,월요일,35.2854028,126.8882515,담양우표박물관
2,담양군,담원,전라남도 담양군 담양읍 천변5길 29,가능,,061-383-8787,한식,연중무휴,35.3171235,126.97916,해동문화예술촌
2,담양군,송죽정본점,전라남도 담양군 담양읍 죽향대로 1171,가능,,061-381-9988,한식,연중무휴,35.3106062,126.9805562,한국대나무박물관
2,담양군,수북회관꿀꿀갈비,전라남도 담양군 수북면 한수동로 586,가능,,061-382-7043,,수요일,35.3034438,126.9288315,영산강
2,담양군,죽향숯불갈비,전라남도 담양군 담양읍 죽녹원로 131,가능,,061-381-4499,,연중무휴,35.3257431,126.987495,플라타너스 별빛 달빛 길
2,담양군,참숯골갈비,전라남도 담양군 담양읍 지침3길 7-5,가능,,061-381-0879,,월요일,35.3161731,126.9840058,해동문화예술촌
2,담양군,영빈관,전라남도 담양군 담양읍 지침6길 45,가능,,061-381-0966,한식,연중무휴,35.3171301,126.9871486,해동문화예술촌
2,담양군,복돼지숯불갈비,전라남도 담양군 수북면 한수동로 579,가능,,061-383-8181,,월요일,35.3028053,126.9286927,영산강
2,담양군,담주부로이,전라남도 담양군 담양읍 추성로 1134,가능,,061-381-6788,한식,연중무휴,35.3172558,126.9628245,한국대나무박물관
2,담양군,대치한우,전라남도 담양군 대전면 추성1로 159,가능,,061-382-9393,소고기구이,연중무휴,35.2755014,126.8843045,담양우표박물관
2,담양군,명가정,전라남도 담양군 담양읍 깊은실길 16,가능,,061-382-0560,한식,수요일,35.3220439,127.0038004,담양 메타프로방스
2,담양군,소쇄원채식뷔페,전라남도 담양군 가사문학면 지실길 103,가능,,061-383-5255,한식뷔페,월요일,35.1849572,127.0097462,담양 소쇄원
2,담양군,이대가(李大家)메밀,전라남도 담양군 담양읍 객사4길 41,가능,,061-383-0220,음식점,연중무휴,35.3236108,126.9840244,아트센터 대담
2,담양군,행복한임금님,전라남도 담양군 담양읍 지침6길 78-9,가능,,061-381-3050,한정식,명절,35.3181933,126.9902381,해동문화예술촌
2,담양군,댓잎홍팥죽,전라남도 담양군 담양읍 메타프로방스4길 11,가능,,061-381-6888,죽,연중무휴,35.3220935,127.0054408,담양 메타세쿼이아길
2,담양군,다연정식,전라남도 담양군 고서면 가사문학로 300,가능,,061-381-7300,한정식,월요일,35.2248176,126.9713844,창평향교
2,담양군,여수복집,전라남도 담양군 담양읍 죽향대로 1146,가능,,061-382-5454,복어요리,연중무휴,35.308348,126.9818757,한국대나무박물관
2,곡성군,맹성식당,전라남도 곡성군 입면 송전로 6,가능,,061-363-1431,한식,연중무휴,35.3053158,127.1877852,의마총
2,곡성군,통나무집,전라남도 곡성군 죽곡면 대황강로 1598-19,가능,,061-362-3090,한식,연중무휴,35.1893983,127.3727339,압록유원지
2,곡성군,우리회관,전라남도 곡성군 곡성읍 중앙로 118,가능,,061-363-8321,,명절에,35.2811052,127.2955917,곡성레저문화센터
2,곡성군,청국장과흑두부,전라남도 곡성군 옥과면 천변로 19,가능,,061-362-0104,,"2, 4주 월요일",35.267207,127.1260381,옥과향교
2,곡성군,석곡돼지한마리,전라남도 곡성군 석곡면 석곡2길13,가능,,061-362-3077,,연중무휴,35.130216,127.2549055,대황강 자연휴식공원
2,곡성군,통큰통갈비,전라남도 곡성군 옥과면 리문4길 10,가능,,061-362-2030,,연중무휴,35.2749948,127.1351237,옥과향교
2,곡성군,제일식당,전라남도 곡성군 오곡면 기차마을로 143,가능,,061-363-2955,한식,,35.2717147,127.314656,섬진강기차마을
2,곡성군,오가네붕어찜,전라남도 곡성군 곡성읍 곡성로 782,가능,,061-363-1311,한식,명절에만 휴무,35.2763615,127.2902437,곡성레저문화센터
2,곡성군,도림장어,전라남도 곡성군 석곡면 주석로 623-12,가능,,061-363-8000,,연중무휴,35.1271926,127.2509559,대황강 자연휴식공원
2,곡성군,석곡식당,전라남도 곡성군 석곡면 석곡로 60,,,061-362-3133,한식,연중무휴,35.1324076,127.253838,대황강 자연휴식공원
2,곡성군,새수궁가든,전라남도 곡성군 죽곡면 섬진강로 1015-2,가능,,061-363-4633,한식,연중무휴,35.1914099,127.3750582,압록유원지
2,곡성군,옥과백련찜탕,전라남도 곡성군 옥과면 미술관로 72,가능,,061-363-6213,,연중무휴,35.2826043,127.1335071,옥과향교
2,곡성군,약대추산장,전라남도 곡성군 오곡면 미산길 118-13,가능,,061-363-2625,,"2, 4주 월요일",35.250567,127.3020287,덕양사
2,곡성군,궁전회관,전라남도 곡성군 곡성읍 중앙로 54,가능,,061-362-1539,한정식,매주 토.일 예약있을때는 영업함,35.2782812,127.2894854,곡성레저문화센터
2,곡성군,용궁산장,전라남도 곡성군 죽곡면 대황강로 1598-17,가능,,061-362-8346,한식,연중무휴,35.189736,127.3732045,압록유원지
2,곡성군,청수산장,전라남도 곡성군 죽곡면 섬진강로 1015-1,가능,,061-362-8382,한식,연중무휴,35.1916336,127.3753341,압록유원지
2,곡성군,송원,전라남도 곡성군 옥과면 리문4길 5,가능,,061-362-7070,한식,매주화요일,35.2755014,127.1350762,옥과향교
2,곡성군,섬진강민물장어,전라남도 곡성군 옥과면 리문 6길 32,가능,,061-363-9155,,매주화요일,35.2743586,127.1369633,옥과향교
2,곡성군,함박가든,전라남도 곡성군 곡성읍 곡성로 805,가능,,061-363-8484,한식,연중무휴,35.278018,127.2922573,곡성레저문화센터
2,곡성군,사계절횟집,전라남도 곡성군 오곡면 대황강로 1589,가능,,061-362-1933,생선회,연중무휴,35.1905607,127.3712639,압록유원지
2,곡성군,삼화관광농원,전라남도 곡성군 겸면 입면로 208,가능,,061-362-8586,오리요리,"설날, 추석 (2일)",35.2872239,127.1667206,삼화관광농원
2,곡성군,우마루plus,전라남도 곡성군 곡성읍 곡성로 822,가능,,061-363-9955,,연중무휴,35.2780794,127.2941595,곡성레저문화센터
2,곡성군,송다원,전라남도 곡성군 옥과면 가곡길 129-1,가능,,061-362-4700,,연중무휴,35.2610127,127.1326423,옥과향교
2,곡성군,미연복집,전라남도 곡성군 오산면 오산로 968,가능,,061-362-9552,복어요리,연중무휴,35.2646867,127.121209,옥과향교
2,구례군,삼겹살데이,전라남도 구례군 구례읍 5일시장작은길20,가능,,061-783-5831,,,35.2101515,127.4700805,구례문화원
2,구례군,두레박,전라남도 구례군 구례읍 오일시장작은길 20,가능,,061-783-0056,감자탕,,35.2431734,127.1209353,옥과향교
2,구례군,지리산면옥,전라남도 구례군 구례읍 봉남리 56-1,가능,,061-782-5723,냉면,,35.2036096,127.4625686,구례향제줄풍류전수관
2,구례군,당동솔밭가든,전라남도 구례군 산동면 당골길 86-3,가능,,061-783-1929,한식,,35.3134061,127.4854261,위안 산촌마을
2,구례군,당골식당,전라남도 구례군 산동면 당골길 86-31,가능,,061-783-1689,한식,화요일,35.3142125,127.4870911,위안 산촌마을
2,구례군,참나무가든,전라남도 구례군 토지면 섬진강대로 5057,가능,,061-781-3338,,,35.1977789,127.5246652,구례 운조루 고택
2,구례군,윤채밥상,전라남도 구례군 광의면 은행정1길32-12,가능,,061-781-9288,한식,일요일,35.2435696,127.4529926,매천사
2,구례군,고향가든,전라남도 구례군 구례읍 섬진강로 15-17,가능,,061-783-3730,한식,,37.6731592,127.1632824,중대리계곡
2,구례군,한갤러리레스토랑,전라남도 구례군 광의면 예술인길 57,가능,,061-781-0688,한식,,35.2753753,127.4498445,구례오픈스튜디오 (관광두레 주민사업체)
2,구례군,산골집,전라남도 구례군 산동면 우와길 63-4,가능,,061-782-2521,한식,화요일,35.2782143,127.4117467,자연드림파크(구례)
2,구례군,지리산수라간,전라남도 구례군 마산면 화엄사로 336,가능,,061-783-1033,한식,,35.2396591,127.4874565,반달가슴곰생태학습장
2,구례군,한가네식당,전라남도 구례군 구례읍 구례1길 59,가능,,061-782-0095,한식,일요일,35.2106172,127.4658921,구례향제줄풍류전수관
2,구례군,동바리해장국,전라남도 구례군 구례읍 구례로 502,가능,,061-783-0042,해장국,"첫째주, 셋째주 화요일",35.2060444,127.4691023,구례문화원
2,구례군,계산관광농원식당,전라남도 구례군 구례읍 섬진강로 595,가능,,061-783-3001,한식,,35.1914735,127.402272,섬진강 다무락마을 [녹색관광마을]
2,구례군,까막정가든,전라남도 구례군 구례읍 택지2길 32-2,가능,,061-781-7575,닭요리,,35.214328,127.461074,동편제 판소리전수관
2,구례군,구례밥상,전라남도 구례군 구례읍 5일시장큰길 28-1,,,061-781-0015,한식,일요일,35.2104255,127.4707638,구례문화원
2,구례군,하림회관,전라남도 구례군 마산면 화엄사로 286,가능,,061-782-8600,"찌개,전골",,35.2350525,127.4880592,반달가슴곰생태학습장
2,구례군,청솔가든,전라남도 구례군 용방면 용방로 484,가능,,061-782-4280,한식,일요일,35.2517333,127.431128,매천사
2,구례군,산동진미식당,전라남도 구례군 산동면 관산구산길 42,가능,,061-783-8429,한식,,35.3183683,127.4640917,방호정(구례)
2,구례군,시골밥상,전라남도 구례군 광의면 매천로 349,가능,,061-781-6050,한식,,35.2566825,127.4655812,매천사
2,구례군,이지원육개장,전라남도 구례군 산동면 지리산온천로 192,가능,,061-781-8858,한식,화요일,35.3129218,127.4512383,지리산온천랜드
2,구례군,큰맘할매순대국전남구례점,전라남도 구례군 구례읍 중앙로 60,가능,,061-782-2488,,"2, 4주 화요일",35.2109219,127.4681918,구례문화원
2,구례군,해화수산,전라남도 구례군 구례읍 택지2길 20-6,가능,,061-781-8089,생선회,일요일,35.214411,127.4627474,동편제 판소리전수관
2,구례군,소문난오돌뼈,전라남도 구례군 구례읍 5일시장작은길 34,가능,,061-782-7080,,일요일,35.2111675,127.4714006,구례문화원
2,구례군,초원가든,전라남도 구례군 구례읍 섬진강로 610,가능,,061-782-1776,한식,,35.1915567,127.4004755,섬진강 다무락마을 [녹색관광마을]
2,구례군,호수공원식당,전라남도 구례군 산동면 구만제로 677,가능,,061-781-9967,한식,,35.2848679,127.424835,지리산호수공원
2,구례군,통뼈감자탕구례점,전라남도 구례군 구례읍 봉성산길 4,,,061-782-3561,감자탕,,35.2087361,127.4639859,구례향제줄풍류전수관
2,구례군,기사식당,전라남도 구례군 구례읍 중앙로 9,가능,,061-781-4000,한식,"첫째주, 마지막주 월요일",35.206495,127.4676165,구례문화원
2,구례군,십이월이십오일,전라남도 구례군 광의면 예술인길 59,가능,,061-782-8900,음식점,,35.2756587,127.4498742,구례오픈스튜디오 (관광두레 주민사업체)
2,구례군,주부가든,전라남도 구례군 마산면 화엄사로 213,가능,,061-782-6282,한식,,35.2285844,127.4880043,반달가슴곰생태학습장
2,구례군,뜨란채,전라남도 구례군 구례읍 로터리골목길 4,,,061-782-9155,한식,,35.2083928,127.4649357,구례향제줄풍류전수관
2,구례군,송이식당,전라남도 구례군 마산면 화엄사로 255,가능,,061-782-5785,한식,,35.2323423,127.487919,반달가슴곰생태학습장
2,구례군,지리산초원흑돈,전라남도 구례군 산동면 관산구산길 1,가능,,061-783-0061,,,35.3189546,127.4605363,지리산온천랜드
2,구례군,남도식당,전라남도 구례군 간전면 하천길 27,,,061-783-1315,한식,둘째주.넷째주 .월요일,35.1817459,127.6209345,구례 석주관성
2,구례군,한국회관,전라남도 구례군 산동면 지리산온천로 266-8,가능,,061-783-9700,닭요리,,35.3163994,127.4570301,지리산온천랜드
2,구례군,백련맛집,전라남도 구례군 구례읍 택지길 52,가능,,061-781-7101,한식,수요일,35.2151359,127.4621522,동편제 판소리전수관
2,구례군,온정,전라남도 구례군 산동면 지리산온천로 266-1,가능,,061-783-4541,한식,,35.3168554,127.4573869,지리산온천랜드
2,구례군,전원가든,전라남도 구례군 구례읍 섬진강로 76,가능,,061-782-4733,한식,월요일,35.1693992,127.448527,구례 섬진강 벚꽃길
2,구례군,만리장성,전라남도 구례군 구례읍 서시천로 80,가능,,061-783-9339,,월요일,35.2149687,127.4669843,동편제 판소리전수관
2,구례군,무안뻘낙지,전라남도 구례군 구례읍 숲거리길 20,가능,,061-783-8822,,,35.2138641,127.4659568,구례향제줄풍류전수관
2,구례군,천수식당,전라남도 구례군 구례읍 섬진강로 15-16,가능,,061-782-7738,한식,,35.1665898,127.453787,구례 섬진강 벚꽃길
2,구례군,황토가든,전라남도 구례군 산동면 관산구산길 7,가능,,061-783-1806,한식,,35.3185539,127.4609228,지리산온천랜드
2,구례군,들녘밥상,전라남도 구례군 토지면 운조루길49-1,가능,,061-781-5225,한식,월요일,35.2061882,127.5142107,구례 운조루 고택
2,구례군,목화식당,전라남도 구례군 구례읍 구례2길33,가능,,061-782-9171,한식,,35.2092358,127.4633206,구례향제줄풍류전수관
2,구례군,덕인관,전라남도 구례군 산동면 지리산온천로 143-18,가능,,061-781-7881,한식,,35.3126784,127.4444429,운흥정
2,구례군,구례밥도둑,전라남도 구례군 구례읍 5일시장작은길 3-1,가능,,061-782-1007,한식,"일요일(장날3,8일영업)",35.2113247,127.468173,구례문화원
2,구례군,함흥냉면,전라남도 구례군 마산면 화엄사로 15,,,061-782-4326,냉면,,35.2121633,127.4809067,구례문화원
2,구례군,지리산한우식당,전라남도 구례군 산동면 용산로 607,가능,,061-781-8838,소고기구이,,35.3103071,127.4299529,운흥정
2,구례군,민속마을,전라남도 구례군 구례읍 봉서산정길 4,가능,,061-782-8413,,,35.1985838,127.4635801,농업기술센터 자연생태학습장
2,구례군,동문식당,전라남도 구례군 구례읍 중앙로 29,가능,,061-782-5020,한식,,35.2082092,127.4675813,구례문화원
2,구례군,보양식당,전라남도 구례군 구례읍 중앙로4,가능,,061-783-0036,한식,,35.2059954,127.4680465,구례문화원
2,구례군,지리산갈비촌,전라남도 구례군 구례읍 의료원길 37,가능,,061-783-5400,,토요일,35.2152682,127.4605829,동편제 판소리전수관
2,구례군,백제회관,전라남도 구례군 산동면 지리산온천로 260-7,가능,,061-783-2867,한식,,35.3163458,127.4568572,지리산온천랜드
2,구례군,두마례,전라남도 구례군 구례읍 택지2길 5-1,가능,,061-781-5507,한식,일요일,35.213995,127.4640466,동편제 판소리전수관
2,구례군,달빛마루,전라남도 구례군 마산면 화엄사로 386-3,가능,,061-783-9600,카페,,35.2433346,127.4894289,국립공원공단 종복원기술원
2,구례군,남해수산,전라남도 구례군 구례읍 구례로 500,가능,,061-782-4976,생선회,화요일,35.2059794,127.4689357,구례문화원
2,구례군,구례정식당,전라남도 구례군 구례읍 구례로 558,가능,,061-781-6677,한식,,35.2095415,127.4734211,구례문화원
