main_id,name,menu,telephone,area,address1,holiday,Rlatitude,Rlongitude,parking,landmark,Llatitude,Llongtitude,homepage
2,청록회포차,생선회,061-332-9233,나주시,"전라남도 나주시 이창1길 12 (청록활어회센터), (1층)","2, 4주 월요일",34.9958065,126.7128058,Y,일본인지주가옥,34.9998575,126.7130099,
2,신목사골칼국수,칼국수,061-334-6788,나주시,전라남도 나주시 나주로 83-10 (사랑방),매주월요일,35.0264181,126.7157704,Y,나빌레라 문화센터,35.0306513,126.7165616,
2,나주곰탕하얀집,,061-333-4292,나주시,전라남도 나주시 금성관길 6-1 (하얀집),"첫째,월요일",35.0322424,126.717233,Y,정수루,35.0319345,126.7160839,
2,들깨랑팥이랑,한식,061-332-1617,나주시,"전라남도 나주시 남평읍 지석로 180, 좌측칸",연중무휴,35.0372159,126.8521287,Y,남평향교,35.0371722,126.8473832,
2,행복한토종닭,닭요리,061-336-8683,나주시,전라남도 나주시 다시면 영산로 4796,매주화요일,35.0099271,126.6669835,Y,나주 구진포 장어거리,35.0073365,126.6723606,
2,황금어장,생선회,061-333-3332,나주시,전라남도 나주시 도민길 24-30,매주 일요일 휴무,35.0231793,126.7995662,Y,빛가람 전망대,35.0168707,126.7904499,
2,목포낙지전문점,,061-334-1611,나주시,"전라남도 나주시 상야1길 21, 킹덤프라자 C동203호",매주 토 일요일 휴무,35.0225882,126.7878799,Y,빛가람 전망대,35.0168707,126.7904499,
2,예향,한식,061-333-8818,나주시,전라남도 나주시 시청길 15-9 (로또회관),매주일요일,35.0151739,126.7126866,Y,나주 완사천,35.0156029,126.7139733,
2,통큰짜장,,061-333-3379,나주시,전라남도 나주시 석전2길 12-20,매주 화요일 휴무,35.0247593,126.7787505,Y,빛가람 전망대,35.0168707,126.7904499,
2,해아추어탕,추어탕,061-334-8820,나주시,전라남도 나주시 호수로 70,첫째 세째주월요일,35.0133066,126.7902377,Y,빛가람 전망대,35.0168707,126.7904499,
2,나주곰탕원조집60년남평할매집,,061-334-4682,나주시,전라남도 나주시 금성관길 1-1,"2, 4주 화요일",35.0314977,126.7166986,Y,정수루,35.0319345,126.7160839,
2,광목기사식당,한식,061-336-4786,나주시,전라남도 나주시 문평면 영산로 4201,연중무휴,35.030444,126.606867,Y,함평 고막천 석교,35.0329906,126.5926281,
2,명성횟집,생선회,061-334-4153,나주시,전라남도 나주시 시청길 16-9,연중무휴,35.0167994,126.7120258,Y,나주문화원,35.0157973,126.7108403,
2,하나나주곰탕,,061-333-6936,나주시,전라남도 나주시 나주로 209 (종합신발백화점),연중무휴,35.0352901,126.72152,Y,나주 금성관,35.0333954,126.7165671,
2,대승장어,,061-336-1265,나주시,전라남도 나주시 다시면 구진포로 91 (구진포대승장어),연중무휴,35.0045191,126.6752867,Y,나주 구진포 장어거리,35.0073365,126.6723606,
2,소문장,,061-332-4933,나주시,전라남도 나주시 이창1길 38 (소문장),"2, 4주 일요일",34.9967786,126.7107038,Y,영산포 등대,34.9996185,126.7089297,
2,금성식당,한식,061-336-0920,나주시,전라남도 나주시 문평면 영산로 4265,첫째세째주일요일,35.0288685,126.6137199,Y,함평 고막천 석교,35.0329906,126.5926281,
2,너른터갈비,,061-331-8877,나주시,전라남도 나주시 남평읍 세남로 1772-7 (너른터),연중무휴,35.0457745,126.8376294,Y,남평향교,35.0371722,126.8473832,
2,군계기사님식당,한식,061-333-1418,나주시,전라남도 나주시 세지면 예향로 3009 (식당),연중무휴,34.9272278,126.7075431,Y,영팔정,34.888456,126.7042912,
2,다다회관,한식,061-336-7786,나주시,전라남도 나주시 건재로 182 (다다회관),연중무휴,35.0496514,126.721023,Y,동신대 카메라박물관(문화박물관),35.050799,126.7185276,
2,주샘골한우촌식육식당,소고기구이,061-337-5411,나주시,전라남도 나주시 산포면 재성길 53 (주샘골한우촌),매주일요일,35.0360163,126.7918482,Y,빛가람 전망대,35.0168707,126.7904499,
2,예향,한정식,061-333-1009,나주시,전라남도 나주시 나주천1길 79 (예향),첫째 세째 월요일,35.030061,126.7147593,N,나빌레라 문화센터,35.0306513,126.7165616,
2,청학동,한식,061-333-2066,나주시,전라남도 나주시 나주로 33,연중무휴,35.0220785,126.7151243,Y,나주 완사천,35.0156029,126.7139733,
2,나주추어탕,추어탕,061-332-3337,나주시,전라남도 나주시 향청길 16,"첫째,세째 일요일",35.0339352,126.7173353,Y,나주 금성관,35.0333954,126.7165671,
2,황금코다리나주점,한식,061-337-7755,나주시,전라남도 나주시 나주로 77,월요일,35.02591,126.7164531,Y,나빌레라 문화센터,35.0306513,126.7165616,
2,문암가든,한식,061-335-7679,나주시,전라남도 나주시 다시면 영산로 4844 (문암가든),첫째세째일요일,35.0124947,126.670784,Y,나주 구진포 장어거리,35.0073365,126.6723606,
2,조선참숯불구이,한식,061-336-3392,나주시,전라남도 나주시 남교1길 26 (조선참숯불구이),일요일,34.9959585,126.7172716,Y,일본인지주가옥,34.9998575,126.7130099,
2,거북가든,한식,061-334-4800,나주시,전라남도 나주시 대호길 59 (거북가든),연중무휴,35.0413732,126.7178386,Y,심향사(나주),35.0394585,126.7122257,
2,공산한우촌,소고기구이,061-335-1806,나주시,"전라남도 나주시 공산면 공산로 101-1 (공산한우촌), 729-5",매주 들째주 일요일 매주 넷째주 일요일,34.9411861,126.61042,Y,나주 영상테마파크,34.979644,126.600462,
2,조선옛날국밥,국밥,061-334-1463,나주시,전라남도 나주시 왕곡면 예향로 3631 ,일요일,34.9815955,126.7035847,Y,영산포 등대,34.9996185,126.7089297,
2,신가네,한식,061-333-2286,나주시,전라남도 나주시 왕건길 22-3,일요일,35.0186811,126.7110571,Y,나주문화원,35.0157973,126.7108403,
2,월출산흑염소,한식,061-335-3842,나주시,전라남도 나주시 왕곡면 예향로 3685,매월 둘째주 일요일 매월 넷째주 일요일,34.9865899,126.7037752,Y,영산포 등대,34.9996185,126.7089297,
2,영양,한식,061-331-3592,나주시,전라남도 나주시 흥룡길 3-7,연중무휴,35.019697,126.7125254,Y,나주문화원,35.0157973,126.7108403,
2,한마음식당,한식,061-791-7945,광양시,전라남도 광양시 중마로 273 1층,토요일,34.9488608,127.6910839,Y,구봉산 전망대,34.9365221,127.6427324,
2,"원조고가네대구탕,찜해물찜전문",,061-795-7175,광양시,"전라남도 광양시 오류로 114, ",일요일,34.9484057,127.6971324,Y,구봉산 전망대,34.9365221,127.6427324,
2,영덕고래불회,생선회,061-793-8698,광양시,"전라남도 광양시 눈소4길 20-9, 1층전부",일요일,34.9377073,127.7058359,Y,이순신대교,34.8892729,127.7049476,
2,은성면옥,냉면,061-794-1245,광양시,전라남도 광양시 길호4길 10 1층,월요일,34.9309874,127.6985527,Y,이순신대교,34.8892729,127.7049476,
2,일등한우,소고기구이,061-792-5980,광양시,전라남도 광양시 가야로 326,"2, 4주 일요일",34.9629134,127.7142529,Y,광양 윤동주 유고보존 정병욱 가옥,34.9707925,127.759188,
2,송인정,한식,061-794-1256,광양시,"전라남도 광양시 사동로 211, 1층 전체","2, 4주 일요일",34.9548826,127.6933005,N,구봉산 전망대,34.9365221,127.6427324,
2,바른짬뽕,,061-795-1957,광양시,전라남도 광양시 항만9로 136 1층,일요일,34.9271257,127.6983239,Y,이순신대교,34.8892729,127.7049476,
2,제일냉면,냉면,061-761-5808,광양시,전라남도 광양시 광양읍 서천2길 6,매주월요일,34.9706426,127.5786267,N,보광사(광양),34.9734335,127.5777844,
2,봄내,한식,061-793-8889,광양시,"전라남도 광양시 눈소1길 54, 1층",첫주 일요일,34.9373943,127.7020331,Y,이순신대교,34.8892729,127.7049476,
2,슬록,스페인음식,,광양시,"전라남도 광양시 눈소2길 77-12, 1층",연중무휴,34.9358163,127.7049248,Y,이순신대교,34.8892729,127.7049476,
2,백운국수방,국수,061-792-9404,광양시,"전라남도 광양시 눈소5길 45-7, 2층중1층전부",연중무휴,34.9382914,127.7102689,Y,배알도 수변공원,34.9599298,127.760216,
2,마동국밥,국밥,061-792-0110,광양시,"전라남도 광양시 눈소5길 36-1, 1층전부",일요일,34.9374002,127.7105533,Y,배알도 수변공원,34.9599298,127.760216,
2,맛찬들왕소금구이 광양점,,061-790-6692,광양시,전라남도 광양시 눈소로 8 1층,연중무휴,34.9356279,127.7021568,Y,이순신대교,34.8892729,127.7049476,
2,고깃집진가,,061-791-4590,광양시,"전라남도 광양시 눈소로 68, 1층",연중무휴,34.9378802,127.7083096,Y,배알도 수변공원,34.9599298,127.760216,
2,길호한식뷔페,한식뷔페,061-795-5808,광양시,전라남도 광양시 항만13로 42-24 1층,일요일,34.927662,127.6988742,Y,이순신대교,34.8892729,127.7049476,
2,화둥숯불갈비,,061-792-1918,광양시,전라남도 광양시 발섬4길 7-10 1층,2주 일요일,34.934953,127.6996432,Y,이순신대교,34.8892729,127.7049476,
2,사골국밥 중마점,국밥,061-791-6933,광양시,전라남도 광양시 아미1길 15 1층,연중무휴,34.9372798,127.7004204,Y,구봉산 전망대,34.9365221,127.6427324,
2,황제능이버섯해신탕,한식,061-795-6607,광양시,전라남도 광양시 발섬6길 14 1층,연중무휴,34.9330634,127.7001266,Y,이순신대교,34.8892729,127.7049476,
2,대나무향가득한집 중마점,한식,061-792-1222,광양시,전라남도 광양시 발섬2길 21 1층,연중무휴,34.9336095,127.7012414,Y,이순신대교,34.8892729,127.7049476,
2,갓바위회,생선회,061-795-8910,광양시,전라남도 광양시 발섬4길 20,일요일,34.9341272,127.7007004,Y,이순신대교,34.8892729,127.7049476,
2,련,생선회,061-791-5123,광양시,전라남도 광양시 발섬4길 17-18 1층,연중무휴,34.9350064,127.7006941,Y,이순신대교,34.8892729,127.7049476,
2,하면옥,냉면,061-795-3737,광양시,전라남도 광양시 발섬6길 10 1층,연중무휴,34.9327663,127.7000855,Y,이순신대교,34.8892729,127.7049476,
2,상하이요리집,,061-793-0114,광양시,전라남도 광양시 중마로 534 1층,연중무휴,34.9368848,127.7009622,Y,이순신대교,34.8892729,127.7049476,
2,화가,한식,050-7131-4819,광양시,전라남도 광양시 항만13로 39 1층,화요일,34.9271029,127.6987118,Y,이순신대교,34.8892729,127.7049476,
2,면반장,,061-793-1964,광양시,전라남도 광양시 발섬길 1 1층,월요일,34.932133,127.6985696,Y,이순신대교,34.8892729,127.7049476,
2,참일능이버섯백숙,,061-791-1117,광양시,전라남도 광양시 발섬길 30 1층,연중무휴,34.9344868,127.6988467,Y,이순신대교,34.8892729,127.7049476,
2,생선공방,,061-791-1088,광양시,전라남도 광양시 항만13로 7-8 1층,연중무휴,34.9261213,127.6988306,Y,이순신대교,34.8892729,127.7049476,
2,황금명태본가 광양점,,061-795-0518,광양시,전라남도 광양시 발섬6길 12 1층,연중무휴,34.9329099,127.7001593,Y,이순신대교,34.8892729,127.7049476,
2,청풍한우,소고기구이,061-793-0042,광양시,전라남도 광양시 중마로 61 1층,연중무휴,34.9301401,127.6882848,Y,구봉산 전망대,34.9365221,127.6427324,
2,풀하우스참치,,061-795-5537,광양시,"전라남도 광양시 길호3길 8 1, 2층",일요일,34.9318059,127.6992189,Y,이순신대교,34.8892729,127.7049476,
2,백운관,한식,061-793-3366,광양시,"전라남도 광양시 항만13로 23-7, 1층 108~111, 115~118호",일요일,34.926284,127.698326,Y,이순신대교,34.8892729,127.7049476,
2,한우명가,소고기구이,061-791-1755,광양시,전라남도 광양시 공영로 99 2층,연중무휴,34.9360526,127.7001639,Y,이순신대교,34.8892729,127.7049476,
2,명가해물전골손칼국수,칼국수,061-791-8995,광양시,"전라남도 광양시 중마로 328-1, 1층전",연중무휴,34.9499888,127.6967766,Y,구봉산 전망대,34.9365221,127.6427324,
2,바다마을횟집,생선회,,광양시,"전라남도 광양시 광영로 4, ",연중무휴,34.9622669,127.7283436,N,배알도 수변공원,34.9599298,127.760216,
2,황금덕장 광양점,한식,061-795-6565,광양시,"전라남도 광양시 중마로 326, 1697-6 ",매주일요일,34.949967,127.696396,Y,구봉산 전망대,34.9365221,127.6427324,
2,송학,한식,061-791-9004,광양시,"전라남도 광양시 폭포사랑길 99 (백운쇼핑센터), 716 폭포사랑길 99","첫째,세째 일요일",34.9402884,127.7319563,Y,배알도 수변공원,34.9599298,127.760216,
2,감나무골집,닭요리,061-772-0055,광양시,전라남도 광양시 옥곡면 금영로 263,연중무휴,34.9726898,127.7151866,Y,광양 윤동주 유고보존 정병욱 가옥,34.9707925,127.759188,
2,영일관,한식,061-791-2231,광양시,"전라남도 광양시 옥곡면 신금산단5길 76, 1588-1 신금산단5길 76",연중무휴,34.9750757,127.7191239,Y,광양 윤동주 유고보존 정병욱 가옥,34.9707925,127.759188,
2,바우네나주곰탕광양시청점,,061-791-0791,광양시,"전라남도 광양시 행정2길 2, 1층일부",매주일요일,34.9415471,127.6964264,Y,구봉산 전망대,34.9365221,127.6427324,
2,조선옥숯불갈비,,061-792-8559,광양시,전라남도 광양시 광영로 22 ,"2, 4주 일요일",34.9621867,127.7264539,Y,배알도 수변공원,34.9599298,127.760216,
2,대나무향가득한집 광양점,한식,061-763-8111,광양시,전라남도 광양시 광양읍 서천2길 17,"명절(설,추석)당일",34.9710905,127.5798981,N,보광사(광양),34.9734335,127.5777844,
2,장원회관,한식,061-761-6006,광양시,전라남도 광양시 광양읍 매천로 821-5 ,연중무휴,34.9758097,127.5851567,Y,광양문화원,34.9758667,127.5861309,
2,이정재한우식육식당,소고기구이,061-761-1622,광양시,전라남도 광양시 광양읍 서평7길 52,월요일,34.9792876,127.5814846,Y,광양만권 경제자유구역 홍보관,34.9808661,127.5827644,
2,내가찜한코다리찜,한식,061-761-9393,광양시,전라남도 광양시 광양읍 서북로 30,연중무휴,34.9735997,127.5788151,N,보광사(광양),34.9734335,127.5777844,
2,황금코다리 광양점,한식,061-762-0077,광양시,전라남도 광양시 광양읍 매천로 752-1,연중무휴,34.977523,127.5782724,Y,광양 장도박물관,34.9769831,127.580498,
2,마로현목장,한식,061-762-9290,광양시,전라남도 광양시 광양읍 인덕로 922,연중무휴,34.965084,127.5795932,Y,보광사(광양),34.9734335,127.5777844,
2,흥부네추어탕,추어탕,061-381-6600,담양군,전라남도 담양군 수북면 한수동로 609,4주 화요일,35.3043019,126.9261358,Y,영산강,35.2772856,126.947224,
2,한재골가든,한식,061-382-8839,담양군,전라남도 담양군 대전면 병풍로 374,연중무휴,35.2942667,126.8806584,Y,담양우표박물관,35.276607,126.8895957,
2,국보966옛날두부,,061-383-5118,담양군,전라남도 담양군 가사문학면 장단길 31,연중무휴,35.1322532,127.0855963,Y,물염정,35.1317353,127.1061691,
2,들풀산채정식 ,한식,061-381-7370,담양군,전라남도 담양군 고서면 분향용대길 3-6,연중무휴,35.2055791,126.9863164,Y,창평향교,35.2166681,126.9844528,
2,쓰촨,,061-382-0888,담양군,전라남도 담양군 고서면 가사문학로 341,연중무휴,35.2222571,126.9744457,Y,창평향교,35.2166681,126.9844528,
2,추원추어탕&오겹살,추어탕,061-381-7667,담양군,전라남도 담양군 담양읍 무정로 47-1,월요일,35.3081003,126.9861188,Y,남희정,35.3053109,126.9875752,
2,담양황금횟집,생선회,061-381-7933,담양군,전라남도 담양군 담양읍 지침3길 7-21,"첫째주,셋째주 일요일",35.3164181,126.9841789,Y,해동문화예술촌,35.31764,126.9839086,
2,담양죽순게장,게요리,061-383-2201,담양군,전라남도 담양군 담양읍 객사2길 11-37,연중무휴,35.3238142,126.9826028,Y,아트센터 대담,35.3253725,126.9835306,
2,계륵장군,한식,061-381-3223,담양군,전라남도 담양군 담양읍 미리산길 64 (B동),연중무휴,35.3139871,126.9864119,Y,용화사(담양),35.313024,126.9895971,
2,소나무집,한식,061-382-2304,담양군,전라남도 담양군 담양읍 세솔길 2,연중무휴,35.3388097,126.990999,Y,죽녹원,35.3278,126.9855748,
2,돈돈오모이다스,,061-383-3340,담양군,전라남도 담양군 담양읍 객사9길 20,월요일,35.3225946,126.9875149,Y,담양 음식테마거리,35.323931,126.9873303,
2,고부정,한식,061-383-8505,담양군,전라남도 담양군 담양읍 지침6길 53,연중무휴,35.3175721,126.9876244,Y,해동문화예술촌,35.31764,126.9839086,
2,김영희동태찜&코다리냉면,냉면,061-382-9995,담양군,전라남도 담양군 담양읍 중앙로 91,연중무휴,35.3213723,126.9820422,Y,해동문화예술촌,35.31764,126.9839086,
2,등뼈본가,감자탕,061-382-5335,담양군,전라남도 담양군 담양읍 객사5길 3,일요일,35.321595,126.9856097,Y,담양 음식테마거리,35.323931,126.9873303,
2,초원정,한식,061-382-1972,담양군,"전라남도 담양군 대전면 대전로 39, ",연중무휴,35.2735496,126.8888548,Y,담양우표박물관,35.276607,126.8895957,
2,제일숯불갈비,,061-381-1234,담양군,전라남도 담양군 담양읍 마두길 4,연중무휴,35.300651,126.9798936,Y,남희정,35.3053109,126.9875752,
2,한상근대통밥집,한식,061-382-1999,담양군,전라남도 담양군 월산면 담장로 113,연중무휴,35.3338256,126.9645252,N,아트센터 대담,35.3253725,126.9835306,
2,국보966,한식,061-381-9662,담양군,전라남도 담양군 금성면 담순로 11,연중무휴,35.3355223,127.0179647,Y,개구리생태공원,35.3251618,127.0067119,
2,맛있는 밥상,한식,061-383-4021,담양군,전라남도 담양군 담양읍 죽녹원로 66,일요일,35.3207276,126.9853691,Y,해동문화예술촌,35.31764,126.9839086,
2,죽향풍천장어,,061-383-7873,담양군,전라남도 담양군 담양읍 객사3길 23-11,연중무휴,35.3238639,126.982382,Y,아트센터 대담,35.3253725,126.9835306,
2,칠우대패삼겹살,,061-383-7575,담양군,"전라남도 담양군 담양읍 지침6길 38, 2층",일요일,35.3163769,126.9867981,Y,해동문화예술촌,35.31764,126.9839086,
2,순우리촌뚜부와도토리수제비,한식,061-383-0799,담양군,"전라남도 담양군 대전면 병풍로 376, ",연중무휴,35.2940183,126.8804093,Y,담양우표박물관,35.276607,126.8895957,
2,항아리,한식,061-382-6697,담양군,전라남도 담양군 용면 금성산성길 553,월요일,35.3752024,126.9961536,Y,담양호,35.3776476,127.0118601,
2,옛날제일식당,한식,061-381-2404,담양군,전라남도 담양군 담양읍 마두길 6,연중무휴,35.3008871,126.9799518,Y,남희정,35.3053109,126.9875752,
2,병풍산방,한식,061-381-9282,담양군,전라남도 담양군 대전면 대치5길 131,목요일,35.2868209,126.8813985,Y,담양우표박물관,35.276607,126.8895957,
2,죽녹원갈비,,061-381-0480,담양군,전라남도 담양군 담양읍 죽녹원로 147,연중무휴,35.3269183,126.9882046,Y,플라타너스 별빛 달빛 길,35.3252476,126.9879025,
2,남도마당,한식,061-381-7492,담양군,전라남도 담양군 가사문학면 가사문학로 1861,연중무휴,35.1355855,127.07494,Y,화순 야사리 은행나무,35.11079,127.0778611,
2,한방한재골하얀집 ,한식,061-381-5282,담양군,"전라남도 담양군 대전면 방축동길 4, ",월요일,35.2854028,126.8882515,Y,담양우표박물관,35.276607,126.8895957,
2,담원,한식,061-383-8787,담양군,전라남도 담양군 담양읍 천변5길 29,연중무휴,35.3171235,126.97916,Y,해동문화예술촌,35.31764,126.9839086,
2,송죽정본점,한식,061-381-9988,담양군,전라남도 담양군 담양읍 죽향대로 1171,연중무휴,35.3106062,126.9805562,Y,한국대나무박물관,35.3095131,126.9772427,
2,수북회관꿀꿀갈비,,061-382-7043,담양군,전라남도 담양군 수북면 한수동로 586,수요일,35.3034438,126.9288315,Y,영산강,35.2772856,126.947224,
2,죽향숯불갈비,,061-381-4499,담양군,전라남도 담양군 담양읍 죽녹원로 131,연중무휴,35.3257431,126.987495,Y,플라타너스 별빛 달빛 길,35.3252476,126.9879025,
2,참숯골갈비,,061-381-0879,담양군,전라남도 담양군 담양읍 지침3길 7-5,월요일,35.3161731,126.9840058,Y,해동문화예술촌,35.31764,126.9839086,
2,영빈관,한식,061-381-0966,담양군,전라남도 담양군 담양읍 지침6길 45,연중무휴,35.3171301,126.9871486,Y,해동문화예술촌,35.31764,126.9839086,
2,복돼지숯불갈비,,061-383-8181,담양군,전라남도 담양군 수북면 한수동로 579,월요일,35.3028053,126.9286927,Y,영산강,35.2772856,126.947224,
2,담주부로이,한식,061-381-6788,담양군,전라남도 담양군 담양읍 추성로 1134,연중무휴,35.3172558,126.9628245,Y,한국대나무박물관,35.3095131,126.9772427,
2,대치한우,소고기구이,061-382-9393,담양군,전라남도 담양군 대전면 추성1로 159,연중무휴,35.2755014,126.8843045,Y,담양우표박물관,35.276607,126.8895957,
2,명가정,한식,061-382-0560,담양군,전라남도 담양군 담양읍 깊은실길 16,수요일,35.3220439,127.0038004,Y,담양 메타프로방스,35.3226453,127.0018263,
2,소쇄원채식뷔페,한식뷔페,061-383-5255,담양군,전라남도 담양군 가사문학면 지실길 103,월요일,35.1849572,127.0097462,Y,담양 소쇄원,35.1843778,127.0121928,
2,이대가(李大家)메밀,음식점,061-383-0220,담양군,전라남도 담양군 담양읍 객사4길 41,연중무휴,35.3236108,126.9840244,Y,아트센터 대담,35.3253725,126.9835306,
2,행복한임금님,한정식,061-381-3050,담양군,전라남도 담양군 담양읍 지침6길 78-9,명절,35.3181933,126.9902381,Y,해동문화예술촌,35.31764,126.9839086,
2,댓잎홍팥죽,죽,061-381-6888,담양군,전라남도 담양군 담양읍 메타프로방스4길 11,연중무휴,35.3220935,127.0054408,Y,담양 메타세쿼이아길,35.3238536,127.0041511,
2,다연정식,한정식,061-381-7300,담양군,전라남도 담양군 고서면 가사문학로 300,월요일,35.2248176,126.9713844,Y,창평향교,35.2166681,126.9844528,
2,여수복집,복어요리,061-382-5454,담양군,전라남도 담양군 담양읍 죽향대로 1146,연중무휴,35.308348,126.9818757,Y,한국대나무박물관,35.3095131,126.9772427,
2,맹성식당,한식,061-363-1431,곡성군,전라남도 곡성군 입면 송전로 6,연중무휴,35.3053158,127.1877852,Y,의마총,35.3182546,127.1871878,
2,통나무집,한식,061-362-3090,곡성군,전라남도 곡성군 죽곡면 대황강로 1598-19,연중무휴,35.1893983,127.3727339,Y,압록유원지,35.1919526,127.3775326,
2,우리회관,,061-363-8321,곡성군,전라남도 곡성군 곡성읍 중앙로 118,명절에,35.2811052,127.2955917,Y,곡성레저문화센터,35.2801302,127.2971596,
2,청국장과흑두부,,061-362-0104,곡성군,전라남도 곡성군 옥과면 천변로 19,"2, 4주 월요일",35.267207,127.1260381,Y,옥과향교,35.278497,127.1331242,
2,석곡돼지한마리,,061-362-3077,곡성군,전라남도 곡성군 석곡면 석곡2길13,연중무휴,35.130216,127.2549055,Y,대황강 자연휴식공원,35.1302575,127.2549144,
2,통큰통갈비,,061-362-2030,곡성군,전라남도 곡성군 옥과면 리문4길 10,연중무휴,35.2749948,127.1351237,Y,옥과향교,35.278497,127.1331242,
2,제일식당,한식,061-363-2955,곡성군,전라남도 곡성군 오곡면 기차마을로 143,,35.2717147,127.314656,Y,섬진강기차마을,35.2775723,127.3082976,
2,오가네붕어찜,한식,061-363-1311,곡성군,전라남도 곡성군 곡성읍 곡성로 782,명절에만 휴무,35.2763615,127.2902437,Y,곡성레저문화센터,35.2801302,127.2971596,
2,도림장어,,061-363-8000,곡성군,전라남도 곡성군 석곡면 주석로 623-12,연중무휴,35.1271926,127.2509559,Y,대황강 자연휴식공원,35.1302575,127.2549144,
2,석곡식당,한식,061-362-3133,곡성군,전라남도 곡성군 석곡면 석곡로 60,연중무휴,35.1324076,127.253838,N,대황강 자연휴식공원,35.1302575,127.2549144,
2,새수궁가든,한식,061-363-4633,곡성군,전라남도 곡성군 죽곡면 섬진강로 1015-2,연중무휴,35.1914099,127.3750582,Y,압록유원지,35.1919526,127.3775326,
2,옥과백련찜탕,,061-363-6213,곡성군,전라남도 곡성군 옥과면 미술관로 72,연중무휴,35.2826043,127.1335071,Y,옥과향교,35.278497,127.1331242,
2,약대추산장,,061-363-2625,곡성군,전라남도 곡성군 오곡면 미산길 118-13,"2, 4주 월요일",35.250567,127.3020287,Y,덕양사,35.2634268,127.3104616,
2,궁전회관,한정식,061-362-1539,곡성군,전라남도 곡성군 곡성읍 중앙로 54,매주 토.일 예약있을때는 영업함,35.2782812,127.2894854,Y,곡성레저문화센터,35.2801302,127.2971596,
2,용궁산장,한식,061-362-8346,곡성군,전라남도 곡성군 죽곡면 대황강로 1598-17,연중무휴 ,35.189736,127.3732045,Y,압록유원지,35.1919526,127.3775326,
2,청수산장,한식,061-362-8382,곡성군,전라남도 곡성군 죽곡면 섬진강로 1015-1,연중무휴,35.1916336,127.3753341,Y,압록유원지,35.1919526,127.3775326,
2,송원,한식,061-362-7070,곡성군,전라남도 곡성군 옥과면 리문4길 5,매주화요일,35.2755014,127.1350762,Y,옥과향교,35.278497,127.1331242,
2,섬진강민물장어,,061-363-9155,곡성군,전라남도 곡성군 옥과면 리문 6길 32,매주화요일,35.2743586,127.1369633,Y,옥과향교,35.278497,127.1331242,
2,함박가든,한식,061-363-8484,곡성군,전라남도 곡성군 곡성읍 곡성로 805,연중무휴,35.278018,127.2922573,Y,곡성레저문화센터,35.2801302,127.2971596,
2,사계절횟집,생선회,061-362-1933,곡성군,전라남도 곡성군 오곡면 대황강로 1589,연중무휴,35.1905607,127.3712639,Y,압록유원지,35.1919526,127.3775326,
2,삼화관광농원,오리요리,061-362-8586,곡성군,전라남도 곡성군 겸면 입면로 208,"설날, 추석 (2일)",35.2872239,127.1667206,Y,삼화관광농원,35.2869966,127.1667071,
2,우마루plus,,061-363-9955,곡성군,전라남도 곡성군 곡성읍 곡성로 822,연중무휴,35.2780794,127.2941595,Y,곡성레저문화센터,35.2801302,127.2971596,
2,송다원,,061-362-4700,곡성군,전라남도 곡성군 옥과면 가곡길 129-1,연중무휴,35.2610127,127.1326423,Y,옥과향교,35.278497,127.1331242,
2,미연복집,복어요리,061-362-9552,곡성군,전라남도 곡성군 오산면 오산로 968,연중무휴,35.2646867,127.121209,Y,옥과향교,35.278497,127.1331242,
2,삼겹살데이,,061-783-5831,구례군,전라남도 구례군 구례읍 5일시장작은길20,,35.2101515,127.4700805,Y,구례문화원,35.2071192,127.4713128,
2,두레박,감자탕,061-783-0056,구례군,전라남도 구례군 구례읍 오일시장작은길 20,,35.2431734,127.1209353,Y,옥과향교,35.278497,127.1331242,
2,지리산면옥 ,냉면,061-782-5723,구례군,전라남도 구례군 구례읍 봉남리 56-1,,35.2036096,127.4625686,Y,구례향제줄풍류전수관,35.2084078,127.4627691,
2,당동솔밭가든,한식,061-783-1929,구례군,전라남도 구례군 산동면 당골길 86-3,,35.3134061,127.4854261,Y,위안 산촌마을,35.3304223,127.4879304,
2,당골식당,한식,061-783-1689,구례군,전라남도 구례군 산동면 당골길 86-31,화요일,35.3142125,127.4870911,Y,위안 산촌마을,35.3304223,127.4879304,
2,참나무가든,,061-781-3338,구례군,전라남도 구례군 토지면 섬진강대로 5057,,35.1977789,127.5246652,Y,구례 운조루 고택,35.2061201,127.5154423,
2,윤채밥상,한식,061-781-9288,구례군,전라남도 구례군 광의면 은행정1길32-12,일요일,35.2435696,127.4529926,Y,매천사,35.2528833,127.4622707,
2,고향가든,한식,061-783-3730,구례군,전라남도 구례군 구례읍 섬진강로 15-17,,37.6731592,127.1632824,Y,중대리계곡,38.1039856,127.2609964,
2,한갤러리레스토랑,한식,061-781-0688,구례군,전라남도 구례군 광의면 예술인길 57,,35.2753753,127.4498445,Y,구례오픈스튜디오 (관광두레 주민사업체),35.2753667,127.4498685,
2,산골집,한식,061-782-2521,구례군,전라남도 구례군 산동면 우와길 63-4,화요일,35.2782143,127.4117467,Y,자연드림파크(구례),35.2769575,127.4109719,
2,지리산수라간,한식,061-783-1033,구례군,전라남도 구례군 마산면 화엄사로 336,,35.2396591,127.4874565,Y,반달가슴곰생태학습장,35.2419378,127.490188,
2,한가네식당,한식,061-782-0095,구례군,전라남도 구례군 구례읍 구례1길 59,일요일,35.2106172,127.4658921,Y,구례향제줄풍류전수관,35.2084078,127.4627691,
